time,ax,ay,az,acc
0.09555955595559557,-29666,-1018,15760,-14924
0.09570957095709572,-29108,-961,15742,-14327
0.09585958595859587,-28439,-915,15722,-13632
0.09600960096009602,-27364,-805,15758,-12411
0.09615961596159617,-26145,-674,15838,-10981
0.09630963096309632,-24882,-543,15912,-9513
0.09645964596459647,-23595,-448,15975,-8068
0.09660966096609662,-22735,-439,15992,-7182
0.09675967596759677,-22177,-393,15926,-6644
0.09690969096909692,-20927,-286,15920,-5293
0.09705970597059707,-18813,-166,16068,-2911
0.09720972097209722,-17002,-85,16210,-877
0.09735973597359737,-15959,-113,16232,160
0.09750975097509752,-14889,-122,16190,1179
0.09765976597659767,-13313,-102,16175,2760
0.09780978097809782,-11469,-28,16226,4729
0.09795979597959796,-9754,145,16301,6692
0.09810981098109811,-8210,96,16368,8254
0.09825982598259826,-6626,-138,16436,9672
0.09840984098409841,-4924,-234,16520,11362
0.09855985598559856,-3246,-298,16612,13068
0.09870987098709871,-1766,-402,16674,14506
0.09885988598859886,-358,-477,16681,15846
0.09900990099009901,1166,-558,16668,17276
0.09915991599159917,2796,-630,16692,18858
0.09930993099309932,4412,-675,16749,20486
0.09945994599459947,5886,-728,16785,21943
0.09960996099609962,7269,-802,16804,23271
0.09975997599759977,8833,-862,16853,24824
0.09990999099909992,10572,-880,16920,26612
0.10006000600060007,12101,-893,16968,28176
0.10021002100210022,13324,-893,16968,29399
0.10036003600360037,14625,-932,17014,30707
0.10051005100510052,14625,-932,17014,30707
0.10066006600660067,17702,-856,17119,33965
0.10081008100810082,17702,-856,17119,33965
0.10096009600960097,20172,-890,17187,36469
0.10111011101110112,20172,-890,17187,36469
0.10126012601260127,22617,-827,17206,38996
0.10141014101410142,22617,-827,17206,38996
0.10156015601560157,24985,-682,17298,41601
0.10171017101710172,24985,-682,17298,41601
0.10186018601860186,26007,-654,17323,42676
0.10201020102010201,26572,-618,17304,43258
0.10216021602160216,27428,-581,17311,44158
0.10231023102310231,28614,-563,17375,45426
0.10246024602460246,29320,-508,17406,46218
0.10261026102610261,29714,-451,17382,46645
0.10276027602760276,30460,-373,17410,47497
0.10291029102910292,31140,-272,17458,48326
0.10306030603060307,31355,-188,17432,48599
0.10321032103210322,31840,-62,17414,49192
0.10336033603360337,32764,120,17478,50362
0.10351035103510352,32764,325,17532,50621
0.10366036603660367,32764,546,17521,50831
0.10381038103810382,32764,788,17487,51039
0.10396039603960397,32764,1080,17478,51322
0.10411041104110412,32764,1422,17486,51672
0.10426042604260427,32764,1807,17490,52061
0.10441044104410442,32764,2168,17506,52438
0.10456045604560457,32764,2506,17513,52783
0.10471047104710472,32764,2862,17482,53108
0.10486048604860487,32764,3124,17443,53331
0.10501050105010502,32764,3262,17424,53450
0.10516051605160517,32428,3399,17427,53254
0.10531053105310532,31757,3486,17408,52651
0.10546054605460548,30783,3427,17346,51556
0.10561056105610561,29742,3256,17274,50272
0.10576057605760576,28942,3084,17223,49249
0.10591059105910591,28185,2932,17194,48311
0.10606060606060606,26994,2630,17152,46776
0.10621062106210621,25666,2248,17105,45019
0.10636063606360636,24660,1970,17101,43731
0.10651065106510652,23570,1678,17074,42322
0.10666066606660667,22134,1320,16994,40448
0.10681068106810682,20745,1049,16965,38759
0.10696069606960697,20745,1049,16965,38759
0.10711071107110712,18119,539,16986,35644
0.10726072607260727,18119,539,16986,35644
0.10741074107410742,15109,216,16890,32215
0.10756075607560757,15109,216,16890,32215
0.10771077107710772,12176,-44,16779,28911
0.10786078607860787,12176,-44,16779,28911
0.10801080108010802,9162,-304,16664,25522
0.10816081608160817,9162,-304,16664,25522
0.10831083108310832,6338,-476,16572,22434
0.10846084608460847,6338,-476,16572,22434
0.10861086108610862,4762,-511,16547,20798
0.10876087608760877,1610,-550,16425,17485
0.10891089108910892,1610,-550,16425,17485
0.10906090609060907,-1386,-596,16357,14375
0.10921092109210923,-1386,-596,16357,14375
0.10936093609360938,-4157,-582,16224,11485
0.10951095109510951,-4157,-582,16224,11485
0.10966096609660966,-7065,-596,16154,8493
0.10981098109810981,-7065,-596,16154,8493
0.10996099609960996,-9954,-572,16133,5607
0.11011101110111012,-9954,-572,16069,5543
0.11026102610261027,-11395,-635,15996,3966
0.11041104110411042,-12738,-584,15957,2635
0.11056105610561057,-13989,-538,15946,1419
0.11071107110711072,-15340,-603,15922,-21
0.11086108610861087,-16725,-629,15881,-1473
0.11101110111011102,-18025,-650,15839,-2836
0.11116111611161117,-19376,-702,15792,-4286
0.11131113111311132,-20744,-744,15745,-5743
0.11146114611461147,-21844,-796,15710,-6930
0.11161116111611162,-22847,-828,15684,-7991
0.11176117611761177,-24180,-900,15660,-9420
0.11191119111911192,-25613,-1004,15629,-10988
0.11206120612061207,-26577,-1032,15603,-12006
0.11221122112211222,-27376,-1092,15578,-12890
0.11236123612361237,-28551,-1200,15520,-14231
0.11251125112511252,-29519,-1218,15488,-15249
0.11266126612661267,-29934,-1229,15527,-15636
0.11281128112811283,-30560,-1296,15538,-16318
0.11296129612961298,-31538,-1347,15484,-17401
0.11311131113111313,-32176,-1360,15457,-18079
0.11326132613261328,-32531,-1353,15470,-18414
0.11341134113411341,-32531,-1353,15470,-18414
0.11356135613561356,-32764,-1364,15404,-18724
0.11371137113711371,-32764,-1384,15420,-18728
0.11386138613861387,-32764,-1399,15471,-18692
0.11401140114011402,-32764,-1380,15498,-18646
0.11416141614161417,-32764,-1392,15520,-18636
0.11431143114311432,-32764,-1414,15549,-18629
0.11446144614461447,-32764,-1398,15568,-18594
0.11461146114611462,-32764,-1371,15586,-18549
0.11476147614761477,-32764,-1338,15604,-18498
0.11491149114911492,-32538,-1297,15606,-18229
0.11506150615061507,-32538,-1297,15606,-18229
0.11521152115211522,-31458,-1173,15689,-16942
0.11536153615361537,-31458,-1173,15689,-16942
0.11551155115511552,-29982,-1131,15747,-15366
0.11566156615661567,-29982,-1131,15747,-15366
0.11581158115811582,-28403,-897,15785,-13515
0.11596159615961597,-28403,-897,15785,-13515
0.11611161116111612,-26274,-715,15897,-11092
0.11626162616261627,-26274,-715,15897,-11092
0.11641164116411643,-23786,-530,15981,-8335
0.11656165616561658,-23786,-530,15981,-8335
0.11671167116711673,-22888,-431,16006,-7313
0.11686168616861688,-22273,-364,15969,-6668
0.11701170117011703,-21032,-266,15952,-5346
0.11716171617161716,-18983,-125,16044,-3064
0.11731173117311731,-17184,-52,16144,-1092
0.11746174617461747,-16149,-50,16168,-31
0.11761176117611762,-15078,1,16163,1086
0.11776177617761777,-13438,0,16185,2747
0.11791179117911792,-11662,18,16228,4584
0.11806180618061807,-10056,158,16284,6386
0.11821182118211822,-8421,141,16359,8079
0.11836183618361837,-6721,-20,16441,9700
0.11851185118511852,-5092,-124,16508,11292
0.11866186618661867,-3519,-224,16558,12815
0.11881188118811882,-2037,-336,16592,14219
0.11896189618961897,-667,-455,16598,15476
0.11911191119111912,848,-555,16610,16903
0.11926192619261927,2593,-617,16674,18650
0.11941194119411942,4259,-680,16745,20324
0.11956195619561957,5759,-730,16789,21818
0.11971197119711972,7210,-794,16836,23252
0.11986198619861987,8678,-840,16890,24728
0.12001200120012002,10259,-823,16940,26376
0.12016201620162018,11823,-860,16978,27941
0.12031203120312033,13164,-940,16997,29221
0.12046204620462048,14476,-950,17024,30550
0.12061206120612063,16044,-931,17063,32176
0.12076207620762078,17591,-928,17110,33773
0.12091209120912093,18790,-937,17146,34999
0.12106210621062106,20014,-910,17173,36277
0.12121212121212122,21453,-843,17224,37834
0.12136213621362137,22634,-805,17276,39105
0.12151215121512152,22634,-805,17276,39105
0.12166216621662167,24627,-706,17294,41215
0.12181218121812182,24627,-706,17294,41215
0.12196219621962197,26478,-663,17292,43107
0.12211221122112212,26478,-663,17292,43107
0.12226222622262227,28416,-527,17328,45217
0.12241224122412242,28416,-527,17328,45217
0.12256225622562257,29710,-441,17426,46695
0.12271227122712272,29710,-441,17426,46695
0.12286228622862287,31147,-199,17449,48397
0.12301230123012302,31147,-199,17449,48397
0.12316231623162317,31498,-123,17461,48836
0.12331233123312332,31737,-47,17438,49128
0.12346234623462347,32437,75,17482,49994
0.12361236123612362,32764,386,17536,50686
0.12376237623762378,32764,386,17536,50686
0.12391239123912393,32764,929,17489,51182
0.12406240624062408,32764,929,17489,51182
0.12421242124212423,32764,1640,17449,51853
0.12436243624362438,32764,1640,17449,51853
0.12451245124512453,32764,2416,17492,52672
0.12466246624662468,32764,2416,17492,52672
0.12481248124812483,32764,2774,17476,53014
0.12496249624962497,32764,3107,17456,53327
0.12511251125112513,32764,3353,17466,53583
0.12526252625262527,32534,3513,17432,53479
0.12541254125412543,31709,3606,17370,52685
0.12556255625562557,31043,3582,17338,51963
0.12571257125712573,30176,3416,17293,50885
0.12586258625862587,29107,3284,17225,49616
0.12601260126012603,28230,3132,17190,48552
0.12616261626162617,27178,2765,17158,47101
0.12631263126312633,25909,2390,17119,45418
0.12646264626462647,24793,2118,17109,44020
0.12661266126612664,23619,1801,17090,42510
0.12676267626762677,22320,1455,17046,40821
0.1269126912691269,21062,1132,17020,39214
0.12706270627062707,19694,829,16996,37519
0.1272127212721272,18259,582,16948,35789
0.12736273627362737,16931,396,16912,34239
0.1275127512751275,15467,236,16878,32581
0.12766276627662768,13822,56,16820,30698
0.1278127812781278,12360,-108,16757,29009
0.12796279627962798,10963,-197,16690,27456
0.12811281128112811,9368,-286,16617,25699
0.12826282628262828,9368,-286,16617,25699
0.12841284128412842,6492,-473,16592,22611
0.12856285628562858,4959,-578,16563,20944
0.12871287128712872,3341,-616,16491,19216
0.12886288628862888,1893,-636,16440,17697
0.12901290129012902,438,-664,16420,16194
0.12916291629162918,-1132,-684,16394,14578
0.12931293129312932,-2630,-711,16343,13002
0.12946294629462948,-4040,-710,16294,11544
0.12961296129612962,-5453,-710,16282,10119
0.12976297629762978,-6892,-712,16260,8656
0.12991299129912992,-6892,-712,16260,8656
0.13006300630063009,-9724,-670,16093,5699
0.13021302130213022,-9724,-670,16093,5699
0.1303630363036304,-12631,-724,15964,2609
0.13051305130513052,-12631,-724,15964,2609
0.13066306630663066,-15146,-658,15928,124
0.13081308130813082,-15146,-658,15928,124
0.13096309630963096,-17970,-704,15815,-2859
0.13111311131113113,-17970,-704,15815,-2859
0.13126312631263126,-20598,-708,15761,-5545
0.13141314131413143,-20598,-704,15741,-5561
0.13156315631563156,-21758,-724,15727,-6755
0.13171317131713173,-22761,-755,15716,-7800
0.13186318631863186,-24001,-798,15694,-9105
0.13201320132013203,-25428,-878,15633,-10673
0.13216321632163217,-26444,-923,15576,-11791
0.13231323132313233,-27144,-964,15560,-12548
0.13246324632463247,-28172,-1094,15534,-13732
0.13261326132613263,-29230,-1146,15509,-14867
0.13276327632763277,-29958,-1107,15514,-15551
0.13291329132913293,-30744,-1154,15499,-16399
0.13306330633063307,-31535,-1201,15481,-17255
0.13321332133213323,-32028,-1214,15498,-17744
0.13336333633363337,-32359,-1262,15533,-18088
0.13351335133513353,-32764,-1291,15550,-18505
0.13366336633663367,-32764,-1341,15518,-18587
0.13381338133813384,-32764,-1392,15492,-18664
0.13396339633963397,-32764,-1355,15514,-18605
0.13411341134113414,-32764,-1327,15521,-18570
0.13426342634263427,-32764,-1328,15523,-18569
0.1344134413441344,-32764,-1297,15544,-18517
0.13456345634563457,-32764,-1274,15545,-18493
0.1347134713471347,-32764,-1263,15536,-18491
0.13486348634863488,-32764,-1254,15544,-18474
0.135013501350135,-32584,-1246,15550,-18280
0.13516351635163518,-32409,-1220,15550,-18079
0.1353135313531353,-31787,-1198,15598,-17387
0.13546354635463548,-30782,-1160,15689,-16253
0.13561356135613561,-29910,-1074,15759,-15225
0.13576357635763578,-29266,-1015,15778,-14503
0.13591359135913592,-28562,-977,15781,-13758
0.13606360636063608,-27628,-876,15811,-12693
0.13621362136213622,-26593,-787,15842,-11538
0.13636363636363638,-26593,-787,15842,-11538
0.13651365136513652,-23988,-586,15922,-8652
0.13666366636663668,-23988,-586,15922,-8652
0.13681368136813682,-22190,-451,15984,-6657
0.13696369636963698,-22190,-451,15984,-6657
0.13711371137113712,-19553,-212,15944,-3821
0.13726372637263728,-19553,-212,15944,-3821
0.13741374137413742,-16240,-47,16157,-130
0.13756375637563759,-16240,-47,16157,-130
0.13771377137713772,-13928,-166,16140,2046
0.1378637863786379,-13928,-166,16140,2046
0.13801380138013802,-12079,-83,16183,4021
0.1381638163816382,-10129,111,16298,6280
0.13831383138313832,-8528,149,16383,8004
0.13846384638463846,-5421,-163,16507,10923
0.13861386138613863,-5421,-163,16507,10923
0.13876387638763876,-2218,-289,16634,14127
0.13891389138913893,-2218,-289,16634,14127
0.13906390639063906,667,-533,16638,16772
0.13921392139213923,667,-533,16638,16772
0.13936393639363936,4018,-614,16766,20170
0.13951395139513953,4018,-614,16766,20170
0.13966396639663967,5561,-639,16838,21760
0.13981398139813983,6963,-719,16860,23104
0.13996399639963997,8387,-762,16875,24500
0.14011401140114013,10054,-771,16919,26202
0.14026402640264027,11706,-810,16968,27864
0.14041404140414043,13011,-870,16976,29117
0.14056405640564057,14234,-929,16959,30264
0.14071407140714073,15784,-909,16990,31865
0.14086408640864087,17436,-841,17074,33669
0.14101410141014104,18707,-855,17124,34976
0.14116411641164117,19824,-893,17109,36040
0.14131413141314134,21194,-844,17116,37466
0.14146414641464147,22514,-788,17196,38922
0.14161416141614164,23566,-779,17295,40082
0.14176417641764177,24660,-730,17346,41276
0.14191419141914194,25764,-696,17350,42418
0.14206420642064208,26522,-692,17348,43178
0.1422142214221422,27192,-607,17364,43949
0.14236423642364238,28235,-528,17400,45107
0.1425142514251425,29244,-477,17432,46199
0.14266426642664268,29728,-400,17403,46731
0.14281428142814281,30227,-334,17361,47254
0.14296429642964298,31040,-222,17398,48216
0.14311431143114312,31040,-222,17398,48216
0.14326432643264328,31672,-58,17425,49039
0.14341434143414342,32318,76,17471,49865
0.14356435643564358,32764,285,17555,50604
0.14371437143714372,32764,449,17552,50765
0.14386438643864388,32764,633,17473,50870
0.14401440144014402,32764,916,17435,51115
0.14416441644164418,32764,1269,17480,51513
0.14431443144314432,32764,1650,17528,51942
0.14446444644464448,32764,1650,17528,51942
0.14461446144614462,32764,2297,17526,52587
0.14476447644764479,32764,2297,17526,52587
0.14491449144914492,32764,3003,17457,53224
0.1450645064506451,32764,3003,17457,53224
0.14521452145214522,32603,3373,17432,53408
0.1453645364536454,32603,3373,17432,53408
0.14551455145514552,30881,3482,17347,51710
0.1456645664566457,30881,3482,17347,51710
0.14581458145814583,29243,3222,17276,49741
0.14596459645964596,29243,3222,17276,49741
0.14611461146114613,28408,3092,17254,48754
0.14626462646264626,27414,2832,17236,47482
0.14641464146414643,26154,2471,17193,45818
0.14656465646564656,24984,2158,17155,44297
0.14671467146714673,23859,1878,17142,42879
0.14686468646864687,22479,1570,17098,41147
0.14701470147014703,21080,1265,17023,39368
0.14716471647164717,19878,995,16967,37840
0.14731473147314733,18618,727,16920,36265
0.14746474647464747,17140,497,16864,34501
0.14761476147614763,15597,350,16830,32777
0.14776477647764777,14086,209,16827,31122
0.14791479147914793,12605,41,16810,29456
0.14806480648064807,11106,-98,16752,27760
0.14821482148214823,9550,-228,16666,25988
0.14836483648364837,8089,-335,16604,24358
0.14851485148514854,6700,-420,16580,22860
0.14866486648664867,5125,-470,16548,21203
0.14881488148814884,3506,-478,16484,19512
0.14896489648964897,2125,-534,16423,18014
0.14911491149114914,730,-588,16384,16526
0.14926492649264927,-872,-592,16347,14883
0.14941494149414944,-2388,-641,16312,13283
0.14956495649564958,-3808,-686,16281,11787
0.14971497149714974,-5312,-694,16245,10239
0.14986498649864988,-6768,-702,16218,8748
0.15001500150015,-8147,-665,16176,7364
0.15016501650165018,-9571,-641,16098,5886
0.15031503150315031,-11053,-688,16030,4289
0.15046504650465048,-12449,-692,15989,2848
0.15061506150615062,-13684,-646,15960,1630
0.15076507650765078,-14961,-647,15929,321
0.15091509150915092,-16340,-654,15888,-1106
0.15106510651065108,-17642,-659,15850,-2451
0.15121512151215122,-17642,-659,15850,-2451
0.15136513651365138,-20407,-782,15768,-5421
0.15151515151515152,-20407,-782,15768,-5421
0.15166516651665168,-22486,-860,15679,-7667
0.15181518151815182,-22486,-860,15679,-7667
0.15196519651965198,-25292,-1065,15628,-10729
0.15211521152115212,-25292,-1065,15628,-10729
0.15226522652265229,-27014,-1147,15573,-12588
0.15241524152415242,-27014,-1147,15573,-12588
0.1525652565256526,-29282,-1263,15494,-15051
0.15271527152715272,-29282,-1263,15494,-15051
0.1528652865286529,-29814,-1232,15522,-15524
0.15301530153015303,-30435,-1300,15519,-16216
0.1531653165316532,-31444,-1388,15462,-17370
0.15331533153315333,-32343,-1411,15515,-18239
0.1534653465346535,-32343,-1411,15515,-18239
0.15361536153615363,-32764,-1347,15500,-18611
0.15376537653765376,-32764,-1347,15500,-18611
0.15391539153915393,-32764,-1343,15523,-18584
0.15406540654065407,-32764,-1343,15523,-18584
0.15421542154215423,-32764,-1303,15498,-18569
0.15436543654365437,-32764,-1303,15498,-18569
0.15451545154515453,-32764,-1316,15538,-18542
0.15466546654665467,-32764,-1300,15582,-18482
0.15481548154815483,-32764,-1265,15580,-18449
0.15496549654965497,-32764,-1274,15573,-18465
0.15511551155115513,-32642,-1266,15588,-18320
0.15526552655265527,-32375,-1236,15580,-18031
0.15541554155415543,-31915,-1207,15586,-17536
0.15556555655565557,-30998,-1124,15657,-16465
0.15571557155715574,-30041,-1034,15725,-15350
0.15586558655865587,-29393,-980,15746,-14627
0.15601560156015604,-28738,-903,15762,-13879
0.15616561656165617,-27760,-810,15800,-12770
0.15631563156315634,-26726,-741,15825,-11642
0.15646564656465647,-25690,-648,15833,-10505
0.15661566156615664,-24283,-514,15901,-8896
0.15676567656765678,-22890,-380,16006,-7264
0.15691569156915694,-22171,-332,16000,-6503
0.15706570657065708,-21468,-331,15897,-5902
0.15721572157215724,-19833,-203,15897,-4139
0.15736573657365738,-17806,-30,16034,-1802
0.15751575157515751,-16365,-7,16149,-223
0.15766576657665768,-15338,-7,16149,804
0.15781578157815782,-14042,-53,16150,2055
0.15796579657965798,-14042,-53,16150,2055
0.15811581158115812,-10484,25,16276,5817
0.15826582658265828,-8752,136,16366,7750
0.15841584158415842,-7176,-16,16422,9230
0.15856585658565858,-5620,-166,16473,10687
0.15871587158715872,-3953,-206,16555,12396
0.15886588658865888,-2318,-339,16624,13967
0.15901590159015902,-887,-500,16617,15230
0.15916591659165918,479,-571,16596,16504
0.15931593159315932,479,-571,16596,16504
0.15946594659465949,3777,-644,16764,19897
0.15961596159615962,3777,-644,16764,19897
0.1597659765976598,6644,-801,16780,22623
0.15991599159915992,6644,-801,16780,22623
0.1600660066006601,9844,-826,16879,25897
0.16021602160216022,9844,-826,16879,25897
0.1603660366036604,12907,-932,17086,29061
0.16051605160516053,12907,-932,17086,29061
0.1606660666066607,15442,-948,17036,31530
0.16081608160816083,15442,-948,17036,31530
0.160966096609661,17100,-891,17075,33284
0.16111611161116113,18391,-845,17132,34678
0.1612661266126613,19534,-872,17140,35802
0.16141614161416143,20949,-875,17154,37228
0.16156615661566157,22258,-809,17208,38657
0.16171617161716173,23271,-771,17261,39761
0.16186618661866187,24433,-698,17308,41043
0.16201620162016203,25600,-629,17336,42307
0.16216621662166217,26272,-699,17329,42902
0.16231623162316233,26931,-676,17324,43579
0.16246624662466247,28116,-506,17362,44972
0.16261626162616263,29125,-452,17400,46073
0.16276627662766277,29526,-445,17378,46459
0.16291629162916293,30099,-343,17352,47108
0.16306630663066307,31019,-241,17387,48165
0.16321632163216324,31509,-150,17406,48765
0.16336633663366337,31693,-46,17371,49018
0.16351635163516354,32253,41,17381,49675
0.16366636663666367,32764,169,17472,50405
0.16381638163816384,32764,341,17534,50639
0.16396639663966397,32764,548,17534,50846
0.16411641164116414,32764,850,17535,51149
0.16426642664266428,32764,1195,17522,51481
0.16441644164416444,32764,1540,17479,51783
0.16456645664566458,32764,1903,17483,52150
0.16471647164716474,32764,2263,17519,52546
0.16486648664866488,32764,2616,17494,52874
0.16501650165016504,32764,2947,17456,53167
0.16516651665166518,32764,3196,17465,53425
0.16531653165316532,32660,3363,17456,53479
0.16546654665466548,31890,3482,17386,52758
0.16561656165616562,31141,3511,17292,51944
0.16576657665766578,30296,3424,17214,50934
0.16591659165916592,29316,3302,17168,49786
0.16606660666066608,29316,3302,17168,49786
0.16621662166216622,27652,2927,17161,47740
0.16636663666366638,27652,2927,17161,47740
0.16651665166516652,25068,2202,17070,44340
0.16666666666666669,25068,2202,17070,44340
0.16681668166816682,22794,1560,17025,41379
0.166966696669667,22794,1560,17025,41379
0.16711671167116712,19988,928,16962,37878
0.1672667266726673,19988,928,16962,37878
0.16741674167416742,18645,668,16940,36253
0.1675667566756676,17272,460,16922,34654
0.16771677167716773,15832,357,16909,33098
0.1678667866786679,14299,236,16873,31408
0.16801680168016803,12760,52,16808,29620
0.1681668166816682,9715,-219,16674,26170
0.16831683168316833,9715,-219,16674,26170
0.1684668466846685,6900,-427,16634,23107
0.16861686168616863,6900,-427,16634,23107
0.1687668766876688,3717,-544,16486,19659
0.16891689168916893,3717,-544,16486,19659
0.16906690669066907,2298,-566,16428,18160
0.16921692169216923,848,-570,16374,16652
0.16936693669366937,-727,-607,16306,14972
0.16951695169516953,-2198,-646,16268,13424
0.16966696669666967,-3592,-675,16251,11984
0.16981698169816983,-5057,-705,16236,10474
0.16996699669966997,-6459,-692,16235,9084
0.17011701170117013,-7829,-657,16216,7730
0.17026702670267027,-9345,-648,16162,6169
0.17041704170417044,-10871,-651,16109,4587
0.17056705670567057,-12253,-634,16045,3158
0.17071707170717074,-13531,-608,15961,1822
0.17086708670867087,-14845,-605,15893,443
0.17101710171017104,-16218,-622,15862,-978
0.17116711671167117,-17416,-643,15864,-2195
0.17131713171317134,-18607,-670,15843,-3434
0.17146714671467148,-20136,-722,15760,-5098
0.17161716171617164,-21514,-738,15684,-6568
0.17176717671767178,-22420,-725,15671,-7474
0.17191719171917194,-23506,-804,15670,-8640
0.17206720672067208,-25022,-923,15609,-10336
0.17221722172217224,-26230,-971,15522,-11679
0.17236723672367238,-26895,-1035,15490,-12440
0.17251725172517254,-26895,-1035,15490,-12440
0.17266726672667268,-29018,-1156,15428,-14746
0.17281728172817284,-29018,-1156,15428,-14746
0.17296729672967298,-30415,-1216,15434,-16197
0.17311731173117312,-31159,-1255,15468,-16946
0.17326732673267328,-31867,-1276,15490,-17653
0.17341734173417342,-32218,-1274,15501,-17991
0.17356735673567358,-32626,-1334,15521,-18439
0.17371737173717372,-32764,-1379,15519,-18624
0.17386738673867388,-32764,-1370,15522,-18612
0.17401740174017402,-32764,-1402,15574,-18592
0.17416741674167419,-32764,-1402,15574,-18592
0.17431743174317432,-32764,-1424,15556,-18632
0.1744674467446745,-32764,-1424,15556,-18632
0.17461746174617462,-32764,-1367,15635,-18496
0.1747674767476748,-32764,-1367,15635,-18496
0.17491749174917492,-32764,-1364,15592,-18536
0.1750675067506751,-32764,-1364,15592,-18536
0.17521752175217523,-32491,-1302,15609,-18184
0.1753675367536754,-32491,-1302,15609,-18184
0.17551755175517553,-30977,-1207,15681,-16503
0.1756675667566757,-30977,-1207,15681,-16503
0.17581758175817583,-30173,-1128,15692,-15609
0.175967596759676,-29384,-1073,15721,-14736
0.17611761176117613,-28733,-1016,15750,-13999
0.1762676267626763,-28004,-922,15774,-13152
0.17641764176417643,-26957,-808,15809,-11956
0.1765676567656766,-25723,-715,15863,-10575
0.17671767176717673,-24394,-617,15956,-9055
0.17686768676867687,-23216,-476,16033,-7659
0.17701770177017703,-22469,-388,16004,-6853
0.17716771677167717,-21646,-377,15933,-6090
0.17731773177317733,-20064,-292,15976,-4380
0.17746774677467747,-18045,-136,16120,-2061
0.17761776177617764,-16421,-90,16215,-296
0.17776777677767777,-15370,-130,16210,710
0.17791779177917794,-14294,-128,16190,1768
0.17806780678067807,-12671,-124,16238,3443
0.17821782178217824,-10724,10,16317,5603
0.17836783678367837,-9000,170,16362,7532
0.17851785178517854,-7510,42,16386,8918
0.17866786678667868,-5893,-116,16444,10435
0.17881788178817884,-4104,-158,16531,12269
0.17896789678967898,-2466,-277,16575,13832
0.17911791179117914,-1103,-422,16564,15039
0.17926792679267928,301,-512,16561,16350
0.17941794179417944,1922,-560,16626,17988
0.17956795679567958,3570,-604,16729,19695
0.17971797179717974,5083,-680,16778,21181
0.17986798679867988,6522,-740,16785,22567
0.18001800180018004,8036,-743,16841,24134
0.18016801680168018,9674,-722,16941,25893
0.18031803180318035,11307,-775,17014,27546
0.18046804680468048,12681,-887,17033,28827
0.18061806180618062,12681,-887,17033,28827
0.18076807680768078,15188,-893,17050,31345
0.18091809180918092,15188,-893,17050,31345
0.18106810681068108,18352,-867,17167,34652
0.18121812181218122,18352,-867,17167,34652
0.18136813681368139,20710,-868,17186,37028
0.18151815181518152,20710,-868,17186,37028
0.1816681668166817,23202,-828,17276,39650
0.18181818181818182,23202,-828,17276,39650
0.181968196819682,25436,-649,17303,42090
0.18211821182118212,25436,-649,17303,42090
0.1822682268226823,26271,-656,17352,42967
0.18241824182418243,26888,-618,17359,43629
0.1825682568256826,27874,-507,17352,44719
0.18271827182718273,28925,-456,17381,45850
0.1828682868286829,29508,-451,17431,46488
0.18301830183018303,30829,-265,17476,48040
0.1831683168316832,30829,-265,17476,48040
0.18331833183318333,31572,-126,17441,48887
0.1834683468346835,31572,-126,17441,48887
0.18361836183618363,32764,88,17552,50404
0.1837683768376838,32764,88,17552,50404
0.18391839183918393,32764,234,17549,50547
0.1840684068406841,32764,467,17506,50737
0.18421842184218423,32764,763,17504,51031
0.18436843684368437,32764,1090,17520,51374
0.18451845184518453,32764,1432,17501,51697
0.18466846684668467,32764,1799,17485,52048
0.18481848184818483,32764,2171,17504,52439
0.18496849684968497,32764,2528,17498,52790
0.18511851185118514,32764,2853,17445,53062
0.18526852685268527,32764,3098,17400,53262
0.18541854185418544,32764,3286,17380,53430
0.18556855685568557,32019,3438,17348,52805
0.18571857185718574,31195,3493,17303,51991
0.18586858685868587,30414,3419,17271,51104
0.18601860186018604,29451,3295,17230,49976
0.18616861686168618,28621,3189,17197,49007
0.18631863186318634,27797,2985,17196,47978
0.18646864686468648,26500,2650,17144,46294
0.18661866186618664,25210,2332,17078,44620
0.18676867686768678,24264,2068,17103,43435
0.18691869186918694,23086,1760,17136,41982
0.18706870687068708,21579,1400,17090,40069
0.18721872187218724,20232,1090,17030,38352
0.18736873687368738,20232,1090,17030,38352
0.18751875187518754,17600,556,16936,35092
0.18766876687668768,17600,556,16936,35092
0.18781878187818785,14584,265,16884,31733
0.18796879687968798,13094,63,16820,29977
0.18811881188118815,11560,-97,16745,28208
0.18826882688268828,10019,-177,16696,26538
0.18841884188418842,8543,-243,16663,24963
0.18856885688568858,7091,-320,16614,23385
0.18871887188718872,5526,-320,16614,21820
0.18886888688868889,3942,-446,16500,19996
0.18901890189018902,3942,-446,16500,19996
0.1891689168916892,1071,-513,16443,17001
0.18931893189318932,1071,-513,16443,17001
0.1894689468946895,-1964,-628,16347,13755
0.18961896189618963,-1964,-628,16347,13755
0.1897689768976898,-4812,-694,16330,10824
0.18991899189918993,-4812,-694,16330,10824
0.1900690069006901,-7726,-692,16226,7808
0.19021902190219023,-7726,-692,16226,7808
0.1903690369036904,-9207,-677,16187,6303
0.19051905190519053,-10706,-678,16149,4765
0.1906690669066907,-12102,-718,16072,3252
0.19081908190819083,-13359,-750,15977,1868
0.190969096909691,-14659,-776,15921,486
0.19111911191119113,-16053,-793,15896,-950
0.1912691269126913,-17318,-765,15867,-2216
0.19141914191419143,-18544,-781,15813,-3512
0.1915691569156916,-20052,-829,15730,-5151
0.19171917191719173,-21441,-807,15672,-6576
