freq,fft_ax,fft_ay,fft_az
1904.0,9348.284123403786,1019.656203437145,1166.2216268567586
1906.0,6924.675279874934,442.80244165975324,1137.5767947107504
1908.0,1304.8421959065156,705.956771022968,460.91203986840435
1910.0,3804.345445023209,695.7983539096438,571.3270354955491
1912.0,5112.734995552427,645.4795014673863,896.2327089528534
1914.0,14743.447858869973,1749.0214821785016,1661.894363475646
1916.0,16795.196090353737,1799.0622760118267,1538.3346039089747
1918.0,11640.894341787658,796.5765670595878,1140.1616619263914
1920.0,2655.888291910061,451.9865954984506,670.5176824019039
1922.0,3701.269212932623,732.5184186295013,557.5567848382609
1924.0,13674.473241149086,547.5604839646345,417.15523898569273
1926.0,16828.300253418794,2093.267095391957,347.53041660271066
1928.0,3919.5483141201194,3149.880839162951,709.6847020620868
1930.0,4975.271069222729,1658.825510304403,836.6210897511479
1932.0,8846.735724042612,651.7121008158847,580.2372381621161
1934.0,11346.918554227743,1555.2751472414748,336.9100547052218
1936.0,10864.348375805783,739.6701722939379,733.1622355218644
1938.0,10069.026423067926,1371.8746204242807,708.7659454945809
1940.0,12653.338734404513,2150.244387328738,2069.463014916171
1942.0,26107.262137362566,4445.504075864939,3172.776178611004
1944.0,14648.770805904212,2362.743917792075,1133.4870814725643
1946.0,1131.6807436597774,696.1409993530959,228.46321765515995
1948.0,5223.563448563635,587.4477453906449,355.9720709048823
1950.0,11205.85730692805,511.10792207902153,569.3896245406504
1952.0,11559.386462571802,655.7298578203956,478.6397042827854
1954.0,2417.396423293074,189.88000240891984,346.45620910615514
1956.0,1362.4742322078923,11.577843596912636,211.12204826682427
1958.0,1541.187922852665,823.9658204180073,176.9083485110952
1960.0,7792.67513913259,324.1045680570709,204.28676321311212
1962.0,8408.425613724563,393.37336439692166,597.4386801921067
1964.0,9905.831451991757,285.82141086152535,959.9219768466231
1966.0,699.7594802351824,551.5454972920724,297.16025836188146
1968.0,3351.396237374896,352.4307021929564,587.3895994612997
1970.0,10624.236313061614,625.0482204184237,847.2002655991404
1972.0,6260.9820286332415,975.8464609042428,673.2964602246585
1974.0,2933.620685969316,863.7945559770691,556.4861952901126
1976.0,5180.725468702691,1171.5887265266838,82.66197334651417
1978.0,6654.446398517554,1721.3564438788148,925.0100796370048
1980.0,3803.3867175701707,1012.1616465464581,976.7366553523377
1982.0,5494.624140896255,675.2517830024511,1065.212069419475
1984.0,5610.728768451358,651.8026988791648,1300.6986415842105
1986.0,5169.335919590027,507.7478498398302,698.2444375609291
1988.0,1902.6180430458107,711.4522945209159,310.895179129555
1990.0,3943.257617417203,3344.4864143067166,341.7729045867929
1992.0,7353.5878751955115,3927.961522712594,485.396225524846
1994.0,8390.993446216586,1202.3072799295808,538.764382257009
1996.0,562.2072385712688,851.708298108088,98.0355536174464
1998.0,2505.206043174123,126.44508507229618,445.2867340535989
2000.0,4781.725571911102,1134.0986015787462,907.3284346550682
2002.0,3402.479773045559,1050.7153222788186,453.81339449541406
2004.0,7443.828037234904,1520.8355824096714,514.5308717080353
2006.0,2855.176502787139,1994.5379041750941,452.64569450902366
2008.0,3182.108674737322,1017.6762139145552,417.35937616515616
2010.0,6539.346707223629,769.6485306713471,513.245199907266
2012.0,3230.437238468186,515.4252352217837,418.8467010508618
2014.0,14052.558978736111,631.7716427788757,343.5288432311442
2016.0,11549.480073494946,372.212506498267,142.13768012955597
2018.0,4880.0123396744975,49.759975074009475,146.81200713771128
2020.0,328.6945387772931,670.2364638284232,157.38924624174098
2022.0,403.06210166913263,1127.6653495840892,252.1008524070972
2024.0,6087.44956694237,789.9401234572596,439.53870023109494
2026.0,9583.846745343846,609.0375037553928,1192.1524368326843
2028.0,16444.596999997986,2479.6707706778875,1293.5439562681663
2030.0,11081.825551953098,1568.5175100706292,715.5140101989584
2032.0,1082.15106307228,1184.3621049606897,139.53583511717292
2034.0,4054.332594598858,352.51266078923004,659.9462445867035
2036.0,12000.531498909686,1270.3262657059117,1196.3679790731276
2038.0,3792.789101441007,1097.9523415064168,364.86577667548386
2040.0,8968.56436336672,253.11878191429508,536.4186121934264
2042.0,10725.537555682842,1143.8428124754314,969.5693644274426
2044.0,5081.447595229946,194.9296795518312,116.95079733347804
2046.0,2816.552749828804,1110.1733892527122,483.1901872028123
2048.0,3301.309855941117,644.8814444334189,609.8232667424396
2050.0,4251.10701732497,2047.4636282148822,1429.3027159666274
2052.0,4453.671714964875,1946.601110231826,1153.7407287767132
2054.0,3719.2667988140797,869.5658624762499,434.37619639407495
2056.0,4237.31965666279,342.6973457791743,319.29949259537983
2058.0,3784.2703179883765,700.0755228038563,416.69362507486727
2060.0,2995.9306056578985,534.5663508471744,380.9634908398723
2062.0,1741.6795500444098,667.4449549419587,608.1352536160272
2064.0,1508.1756297925922,1406.7015644362511,1069.0814244989547
2066.0,495.90495657735113,636.1450286086233,538.855546218615
2068.0,8670.428509562278,723.1792880728642,410.7660153539574
2070.0,13340.811310642937,1534.3993655369752,644.8712805907818
2072.0,7117.400834885321,1126.214201076049,470.9732015299204
2074.0,4688.479593132321,1091.9989868210841,628.6000106277322
2076.0,10409.391618334863,3421.1560906583345,835.8560823003438
2078.0,11153.110722422784,3621.485435920757,133.2354969844448
2080.0,2114.7584962037204,1261.0053554948065,532.4485868307618
2082.0,1635.8245718215007,454.3714122227098,173.5178746986557
2084.0,6091.597960391973,169.6291205610289,562.461299893122
2086.0,10679.074913733437,897.872191698454,393.9850085927489
2088.0,1971.7298437326858,267.9531437803542,680.1928682789646
2090.0,13296.555254186767,1436.4707083990559,1219.4083730403888
2092.0,11336.926335004768,1389.272321491766,683.7404982706798
2094.0,1639.1593632936492,1670.597502721389,356.25183012467346
2096.0,4086.754993089636,1891.0679329995023,316.1012539425167
2098.0,5219.566132093065,930.7253762874415,132.70790995284494
2100.0,4583.997971577865,823.0012787120572,428.4342690022342
2102.0,3252.4229937449395,1630.3085704911423,264.7916432013796
2104.0,2136.1692801132635,1150.628788159208,529.3957990954668
2106.0,5050.729065298348,1252.9641498583335,745.3197956402902
2108.0,2835.090832939824,670.0009084621908,809.0488993375837
2110.0,2278.383119046171,400.53793704237086,711.5291135495463
2112.0,3461.7076391545543,692.2998181536044,440.834249884071
2114.0,3866.522684720925,1475.0522852813383,369.4514888587818
2116.0,3120.9907544266075,1165.0300039933518,1316.6264131038042
2118.0,5443.5059723363,485.4188531780931,1010.1306858526603
2120.0,2376.704541017959,740.5340878740489,554.0291853096654
2122.0,3598.383938200832,458.75921268307184,688.8090465166018
2124.0,1026.5380189620969,1354.4881531691492,827.5261285499307
2126.0,6672.306083409304,1551.6868822900603,547.5578094174207
2128.0,6638.6781648437645,985.1850629477732,279.5391415333006
2130.0,2498.2777353510614,646.2291981137276,384.25879725012584
2132.0,2818.110409064547,253.92446646798408,380.3730279280711
2134.0,4296.821797251293,307.8946158960812,464.1418105693872
2136.0,11379.668572490365,747.9305623038111,809.1736559244139
2138.0,5423.695175213769,1788.2121583476778,407.0185443557075
2140.0,5353.698453974782,3471.734782297656,226.64528121822752
2142.0,7336.394270610454,2749.5905010085294,715.0031722613778
2144.0,2044.9579095813501,1020.9237850047044,452.8978776881609
2146.0,1852.7782639936318,553.1638484082856,227.5830135137647
2148.0,2503.9805345848367,662.6039469375672,261.56816807985234
2150.0,4697.391982835337,1179.289934311291,707.5153642913787
2152.0,2896.895140485097,963.4668890582076,268.0668531429085
2154.0,999.8028381016672,483.96843041452155,76.24399143059966
2156.0,3564.21962089975,405.94340771863676,273.71960934081324
2158.0,874.0361023208998,305.66084401643457,315.08860913586585
2160.0,1043.780063559148,508.4330427799584,207.43837565221114
2162.0,418.23817528343676,869.6934544603753,254.9398572889345
2164.0,3489.8245851407178,1080.4218844369552,562.0812381712818
2166.0,2392.062606706986,764.5371142321035,573.7061797256519
2168.0,2579.266989722182,545.3932000942328,69.92653594956253
2170.0,12244.290365853554,1130.696827785857,439.23480092786525
2172.0,16415.026064053895,1141.5722133279094,532.5146225401629
2174.0,6685.233167173823,1159.6779402195227,419.6913053561445
2176.0,12293.504581006193,1781.7435016114612,901.1799022154192
2178.0,5298.583973405617,2012.8525836407464,236.95809439849836
2180.0,5227.037823123291,802.398373911578,471.3896392274631
2182.0,1616.311860174628,1072.7258199369887,617.2962649721477
2184.0,4647.306405907633,565.4882010878642,173.26173405931013
2186.0,2378.1876547135194,1369.7023596123158,537.0863197115455
2188.0,5185.832893369351,2203.2619390198374,405.42972144638134
2190.0,5569.303767997507,796.0328624167557,1234.4532420916962
2192.0,4013.138029930403,2127.8174944890866,894.9808763264975
2194.0,487.4229907976877,1820.0494296455531,338.01225738684207
2196.0,5159.217644355007,409.45650740321867,232.38094141206588
2198.0,6421.252098156989,28.423934521220318,782.2808413003147
2200.0,6027.155917037781,2542.4326964231095,721.7480094014088
2202.0,6192.687635395175,3308.3981948944697,252.35870973922235
2204.0,7151.342017753734,1152.0083780523012,660.7533228086892
2206.0,5327.343699785184,987.2626773879256,242.20091438501856
2208.0,2692.852033892021,557.8126723162429,266.2193850288339
2210.0,7164.028884724494,406.89092681666204,150.8244803986305
2212.0,9590.065277385636,820.2996212095154,640.3657423741341
2214.0,2136.934026467768,1231.4936798018045,488.441820691246
2216.0,3346.0922188060995,1171.297326768418,460.1861964211845
2218.0,6385.844032426616,383.50865175889425,196.44336053357543
2220.0,4268.588588067481,757.5518340441531,275.9945826077516
2222.0,2826.410649889166,386.0346640109043,51.13078967690514
2224.0,4055.691764525165,1578.1192574809872,693.0888155494548
2226.0,3498.3690418612737,1998.1878680081677,1144.2639723610796
2228.0,7842.713515058216,1190.4047859327886,656.1313778670067
2230.0,5191.1662120174105,666.0990846223635,89.81518928948768
2232.0,5984.831254184307,681.305034992971,85.39595110705405
2234.0,2109.563919603769,387.58938059265523,368.67876365440765
2236.0,2847.790211730691,1460.920222917676,681.1518773796655
2238.0,8383.188589704489,1680.961112664647,1118.6904758678247
2240.0,9216.003761123067,212.2784885503432,763.8720219606635
2242.0,3993.7539459288823,307.26029737604847,492.1872227587281
2244.0,3425.9478802565404,822.2693615444934,421.7812494653003
2246.0,5551.820485053456,522.8715024679542,424.68935998099096
2248.0,4096.902057367682,807.8834693791946,641.5615470030001
2250.0,3647.7317344548605,1527.5846050513958,647.9260104020601
2252.0,2206.051778168597,2461.0614860445708,444.76605295541884
2254.0,3071.9493434904575,2239.501628249899,282.30143991289617
2256.0,4976.227360411227,1155.4987350545052,617.7075149591035
2258.0,797.8391168154517,677.586874113684,711.2795344063328
2260.0,256.4694580598242,1646.452429532413,716.1507981807806
2262.0,6575.065414482955,1109.583022656712,869.1716245400783
2264.0,8592.908449828872,740.3227606065315,692.9546118740171
2266.0,4012.7643767101185,723.377957764786,455.93093224616206
2268.0,1716.019746812526,497.08284493770253,212.37665220689632
2270.0,12999.089117033798,1043.591949714296,567.3751229864002
2272.0,15912.839816199648,942.7966620540708,848.4098894605471
2274.0,5594.525754440729,551.5344758611743,451.47149653857883
2276.0,3741.2069374657167,678.0123030128022,622.0086367649616
2278.0,2738.748776554448,874.1440247909636,362.6528138479748
2280.0,2491.6152012259436,702.6343059756516,452.03378588761467
2282.0,3087.743542039554,736.510048003515,308.9908362254179
2284.0,379.31543072496913,420.26094680829846,301.30425682637787
2286.0,4943.645857035699,1534.8218384551676,933.1765071806024
2288.0,754.7532301969948,257.6486999994631,982.2786826958592
2290.0,4208.105120198043,430.8908598022767,630.2427209142778
2292.0,3365.426316771418,721.6724915612513,89.02276143033016
2294.0,3329.3974403101215,723.3063494156055,195.39671597665682
2296.0,2945.5892026330666,949.5274907406489,376.8769975581612
2298.0,18201.94474181314,422.17240614118174,538.3342518677139
2300.0,36090.616541606774,1768.7519046194463,1327.186587547127
2302.0,30402.34673882308,1245.3642656517904,1187.0935947329592
2304.0,1366.997962305247,1280.0068635070622,464.83175234781794
2306.0,11933.409674572185,1965.1957226093016,715.3647905492181
2308.0,8964.276802900164,1217.6687664648564,476.00036388022886
2310.0,7205.588471581088,534.712370042001,587.6545388516846
2312.0,8902.992162047876,702.9759644898734,478.1945914563823
2314.0,630.3919374196134,543.1028084574876,238.10614546069542
2316.0,3231.249564141942,1049.3249169475719,363.3220868652515
2318.0,4597.618332822876,860.5680301324278,272.33934044459687
2320.0,3851.5627075352604,237.24226447405357,286.9638139359898
2322.0,2141.0338583729226,467.34757180121306,354.25097938519485
2324.0,4455.33901905612,1458.2167420107105,342.4475244739203
2326.0,7870.547822779757,1633.413476429575,93.75227592391029
2328.0,2876.56304622946,1635.091368204739,599.5747743264963
2330.0,1991.9372390232652,729.6641855666613,589.0580123092999
2332.0,5878.437134732837,350.97211698739784,721.6528580854243
2334.0,4772.346856903993,654.7369143068174,460.1111453616599
2336.0,4014.728132319435,1579.881797041288,434.24912955135693
2338.0,5484.562880125152,1992.5825311295791,377.55507115842227
2340.0,7127.192146091884,688.3356667671534,650.1373807444022
2342.0,1363.9624862122864,1636.0294627939447,59.23322795594979
2344.0,836.1704028022915,320.07244191983506,323.16918160397535
2346.0,2157.377814584339,764.4210580420597,178.0004516235842
2348.0,4874.676789734087,857.9129288644779,333.2892673017435
2350.0,2175.101159528349,269.36892443385005,543.3332366584192
2352.0,2046.3178161492624,145.74144224694354,482.0929744623555
2354.0,1390.7943926121275,150.6248500558137,361.77473795097376
2356.0,1337.2278670551418,1077.2907967027627,230.3258435003972
2358.0,3527.6749415346003,1184.408410912495,266.84021042517594
2360.0,3730.6625349422916,334.4341162827529,427.30777132918007
2362.0,4945.918272391923,816.1912418409103,470.1460213722039
2364.0,4734.24366657942,441.75565667291795,432.3764148242246
2366.0,3016.750972599587,254.9099477724116,277.03476740776284
2368.0,1357.9802383877511,472.50738250348024,98.8259875814906
2370.0,4191.444269252017,692.3544567969543,114.4445998882896
2372.0,10876.266772710222,1442.301890514226,384.1635010017329
2374.0,15732.724683738725,1355.745198977112,488.24812295816304
2376.0,8120.422345514813,1718.9718241661692,473.8507957396969
2378.0,1810.591766007565,879.9064126219425,162.08044976983757
2380.0,1110.809855114982,672.7144747836932,201.44598845805714
2382.0,2760.4824507958942,1057.9539129594516,328.4831216631705
2384.0,6201.192094111778,855.8698924953318,676.1601473721889
2386.0,6559.713397877578,1326.455772796501,549.7429544341445
2388.0,8011.656964750068,1591.1939693097358,831.9716867626911
2390.0,8872.641725408503,875.5600693052452,550.4168399834638
2392.0,8946.296594212401,1137.4095082769445,257.01598405206914
2394.0,5034.8500190327495,861.8976501340139,572.8883428816007
2396.0,2676.5078063254896,473.52820763124885,368.4332539723899
2398.0,22843.426608265767,1016.9820828417369,1014.8833558554228
2400.0,36062.0847026196,1385.5884040486635,1313.3219296119526
2402.0,20365.46633155897,1777.442388772602,914.9032468888474
2404.0,6824.745215835722,892.9836308540665,172.18972945875518
2406.0,10316.003518361736,1334.8767940451755,590.8686497068088
2408.0,8501.96272528956,1126.1792218507705,543.3881570706037
2410.0,2564.8782615001296,543.6599285651439,92.54259435766544
2412.0,5262.702960213491,690.8143535443977,268.014037919499
2414.0,5221.145057336489,779.0093805143163,94.61017922582573
2416.0,2749.604145681443,812.6737377481415,540.8891004428763
2418.0,3563.208365826482,285.39626024535045,429.87855588405256
2420.0,3525.8089197736685,588.3014654854218,129.85504819118566
2422.0,5322.682954840606,1893.5629640976563,446.01259416252043
2424.0,9762.276115926094,1492.3686662475704,801.9494217183436
2426.0,4359.110556776606,1431.7319315777588,250.3007662221014
2428.0,324.27316531102326,1035.9852558315627,266.3779441848889
2430.0,4029.8766795479437,656.3675211377246,191.3299535402099
2432.0,1097.7724030182205,683.8645514144131,281.9385379411893
2434.0,16112.47245463568,1005.205558222817,322.7083810478472
2436.0,34744.095202885226,547.0611899453418,1159.5451327379647
2438.0,25533.510126597168,565.4340621099842,1090.9904819122926
2440.0,11500.05577952969,485.6350141507769,542.7076580987746
2442.0,6819.184506858262,558.0060203720956,409.0456066221299
2444.0,1919.1957403960982,242.56532982050092,93.49040898057208
2446.0,5222.022946841155,374.91259156923905,227.08349628026525
2448.0,6223.213298706321,800.2112897862607,182.27978219706796
2450.0,2417.9928079639953,1140.7704896483672,347.49770718852096
2452.0,5142.710549153792,612.8692855050051,499.1451563114721
2454.0,5797.555006090271,811.1118333128455,475.9309299651237
2456.0,4450.007283935005,667.0278730976497,413.3180630068264
2458.0,2935.284072990818,604.8975254204059,367.4261861541136
2460.0,4114.067141723183,416.67984149729017,300.9590029993834
2462.0,2364.821763684081,769.1198946489463,241.93970952609345
2464.0,2880.895516735974,732.7477906595483,135.74211359330698
2466.0,3673.5809470067766,826.2476905816314,404.35310702489255
2468.0,2267.818649229515,394.5066678045346,604.7122842510065
2470.0,5855.611591486566,733.3614856787451,587.2895101102436
2472.0,12753.472931429225,988.8331335903189,252.40163219151884
2474.0,14807.978716247466,1323.672703021737,223.40577900417375
2476.0,5568.876365728398,1586.555735293786,571.4002614244639
2478.0,5335.466487849583,403.3535459189112,204.3012704101659
2480.0,3963.8114473870437,453.5630968467919,168.56034017776003
2482.0,4021.965453801648,155.70661166739416,194.8422120438606
2484.0,3252.4106449473393,377.26792684775876,54.367266431635535
2486.0,6337.061883034267,954.9182075536099,616.8708459723746
2488.0,11877.601124278539,1837.9436087487013,1210.3361676771945
2490.0,13474.19177146517,1094.5132859551034,828.1148229830478
2492.0,7266.759340779331,507.00919536426403,271.56710490829533
2494.0,3512.677826796376,238.97884728352457,253.8523659472515
2496.0,2592.5638514474394,1257.9749852845607,138.9229429984291
2498.0,4857.81998782993,1610.4327074599582,245.04242859546807
2500.0,3722.440591289485,2009.1945475901393,176.03434578837445
2502.0,2570.176933853022,918.7420383240852,396.3248895760677
2504.0,6322.479583045787,64.37961830227748,310.14829592973564
2506.0,7085.295660923855,650.3348136358195,188.1201669418325
2508.0,7225.84787878548,1498.049147359187,88.74692037905474
2510.0,9856.831361963863,976.3416180432445,246.2535434877993
2512.0,10670.09310757045,265.61252955280315,341.51476714719354
2514.0,6384.878843239379,635.3774315112767,330.39116281327796
2516.0,2956.3886247276455,195.79152799185596,233.49897397430718
2518.0,3407.461668876126,465.4265457756619,175.71277286378464
2520.0,5352.586567339301,383.1233073248604,78.55034338489963
2522.0,2208.5455660184425,642.6017328848667,462.7546065951763
2524.0,7830.026148161426,1578.4744794588073,681.7370691350785
2526.0,10489.18777885875,895.2255186612398,449.22180662347955
2528.0,5893.102746645213,713.2660486834899,326.0241674415548
2530.0,4206.284210875647,318.95799614299347,358.38431774549707
2532.0,969.5726914659987,1058.9744351455333,265.15558524913297
2534.0,23592.696517236735,385.3228300864134,630.7577134895073
2536.0,38374.637055667954,2306.6658541052957,1292.7047992445146
2538.0,21565.127670873724,2531.8168540059905,959.0845858829354
2540.0,13139.67877232275,1557.237170129995,126.19850944624612
2542.0,5408.825786727601,833.4916900113282,340.8090453240321
2544.0,3571.4175345938006,806.0695313312207,291.12721511189073
2546.0,2429.091706646096,648.6255368473029,157.3567060910344
2548.0,8501.102532141851,1030.7717602192513,319.0193922116313
2550.0,3657.3989873625073,2510.7399914986063,91.59908460024933
2552.0,2376.3871168040164,2307.5504808152177,417.90512631575655
2554.0,2773.02010883544,717.6502832796062,463.9216029138637
2556.0,2666.7148742078834,144.25805345452068,124.94687105257204
2558.0,1533.6625120368935,1122.4457650792185,328.3141247360301
2560.0,2500.9786040946315,1935.8117180260654,282.36771783940077
2562.0,5235.920127239277,1426.8862303139945,621.715356197516
2564.0,2906.757373417159,388.11536570129135,590.3434202173756
2566.0,1212.806434923858,625.9575628738813,56.11186691361446
2568.0,3743.23010471128,603.0523447036767,294.324678222041
2570.0,5415.345274090797,207.94839526893395,251.65507740678711
2572.0,5762.526945836052,1356.5042492685147,88.60556013548779
2574.0,9464.106180658831,2006.7446471747774,469.0001562132721
2576.0,22610.64722362854,1194.5195209183278,370.5440044105969
2578.0,15040.15173139841,1142.475380761696,167.97893430494386
2580.0,2408.5653762287834,541.8591400899794,176.245113309814
2582.0,1025.826697943056,496.4398174842833,92.73571656180629
2584.0,1574.4675376419652,636.5638242633842,177.31698232353938
2586.0,3220.188800784963,1991.6730294750616,578.7959216317391
2588.0,3462.172870710077,1536.7222450355882,559.4227316868428
2590.0,1152.3461028762897,900.6727656581613,174.5420021237377
2592.0,1067.1658919086428,453.3544228037233,327.54769303883086
2594.0,1827.9637912292496,267.0759003032315,310.7895514447367
2596.0,3896.963797049732,617.90691815351,83.47303065184475
2598.0,2487.841694561697,2166.6340687550432,160.78718352769502
2600.0,1828.186704470666,1517.2587081703891,259.90882025207077
2602.0,1850.7089771443204,744.1015944872428,363.4522709402863
2604.0,3265.4661620261704,107.66393610812808,160.1302415992434
2606.0,6439.413242024827,135.2367383112697,129.02322220910463
2608.0,7325.463114592844,938.6410122438909,120.65127258597526
2610.0,9230.220119607322,1888.2674522358182,71.59252810616861
2612.0,3071.2938122063147,2420.5659387064134,167.77066995829398
2614.0,3393.799724354216,1108.6963126329397,237.1156003542703
2616.0,3294.4171434696327,1007.368222521153,94.27943516102702
2618.0,2419.3720638372233,961.1061426674966,83.46527711036126
2620.0,4189.245751060877,637.8577306621767,220.86300364025308
2622.0,7431.860277493387,731.9077061917566,451.2446824761369
2624.0,13023.910980664366,969.5076917699115,1090.134996854511
2626.0,12946.147038167279,299.9223742181637,637.2753597761599
2628.0,4159.45121254893,762.6820110327209,224.0452317115868
2630.0,2555.602332405807,166.74514936216238,203.61749186155362
2632.0,1093.2593022276933,893.44655148066,116.50900558967649
2634.0,622.7529405781862,869.5221843589613,171.34724204268667
2636.0,5082.448037707603,1796.266171499747,408.1775949120569
2638.0,11907.207330640216,1802.4003311695906,240.35404928019543
2640.0,10235.027354362554,758.3400804308803,52.1844297522556
2642.0,12978.995057873784,218.45432300711047,255.22484142288255
2644.0,7657.834119100319,1136.2460742083604,220.74512317934264
2646.0,3989.1345348585182,461.94466614805924,340.5021608474912
2648.0,10035.26944477786,1538.6235815782552,621.3932567077686
2650.0,8059.270648462581,1773.5003852093303,419.31929308718657
2652.0,2420.301955064619,1248.181308632434,385.1464654505778
2654.0,2031.5850380669126,607.4276244696665,370.0631888853755
2656.0,1250.4985088277576,523.8451225694445,273.74304431331126
2658.0,4092.5056880443963,1684.6696819096728,349.4967847182455
2660.0,4148.154544705415,2221.3937136226946,317.6816719832716
2662.0,6362.294717698073,2761.8971909461143,276.7653585083539
2664.0,1208.2598724935838,1527.0686551242775,371.57535815056036
2666.0,2809.8496745282937,754.6302444452344,301.4197615097863
2668.0,4068.421495543228,1058.8604119472172,235.15969556255652
2670.0,2639.6809698076286,292.6456043677497,411.9190976715863
2672.0,947.2841051368354,1417.4030534528013,472.7430326151428
2674.0,10367.547291525705,1801.7198242393324,213.20908550959754
2676.0,20233.475591287388,1309.283091030552,475.1771255071328
2678.0,7812.6735345178495,1714.5449293850397,180.45858633851674
2680.0,2239.56883291639,1637.4142785458068,247.0196591204662
2682.0,3479.9556707685047,1114.170579663574,143.88205844894594
2684.0,6315.470662985079,834.0102882900643,313.50444444955855
2686.0,7448.9175978468775,3094.4365389136087,62.01253866546985
2688.0,4158.409547863337,2332.02981980791,233.70885004487698
2690.0,1456.4851530017313,626.6654638953896,347.9535797830149
2692.0,1897.3506250480275,233.73243170457835,191.53968812821472
2694.0,3769.036482687192,883.1265450817714,57.717607714467995
2696.0,8293.097849112532,434.39409557906527,152.9769433402124
2698.0,5062.513448193942,1908.44355732049,623.9969513165249
2700.0,3087.4113364335444,1418.3415372715629,567.1733831474916
2702.0,1001.3072935089033,527.6002038725754,101.99958998462238
2704.0,1112.8374204412264,278.9868292241928,196.2139757915566
2706.0,9278.617882872362,463.93403316919364,726.0966562260963
2708.0,15314.70973630017,1599.2220968644647,618.8225649298081
2710.0,6666.39738461259,3674.0089979430704,311.3859007479775
2712.0,11561.337221774838,4028.243947985262,424.80043802753727
2714.0,8168.9806996873685,1061.0219678111923,167.4041771774465
2716.0,1767.595860205506,897.4871639894219,213.53961909915313
2718.0,1282.6551860949737,621.2168597340197,408.6322043223583
2720.0,4971.944846206983,679.3034225182375,380.7634511678927
2722.0,5301.29452793737,413.74715380586565,788.3848668931932
2724.0,6790.267468886847,292.3365640353566,754.7088996352237
2726.0,4038.309262313194,838.5435447842765,459.6791851847316
2728.0,2808.9135919082273,1394.9987153700033,257.1528330167249
2730.0,3907.8139641685775,787.5911726914167,236.76254070328395
2732.0,4629.423421877323,1113.4150413167424,161.15660553396356
2734.0,2633.114291001113,989.4161247124829,225.47393571391896
2736.0,8466.543230853576,1159.3897014383124,609.2405532813316
2738.0,15160.0232041856,571.8926547332044,664.3109116371163
2740.0,10510.146904371126,552.5216427898566,363.4832965036849
2742.0,13128.113810461491,983.9045744075776,379.77274509196593
2744.0,8122.783982253799,1684.9408682966866,141.7234977206091
2746.0,4350.927172554548,2931.1909122593493,262.90936843469
2748.0,8720.212973537906,3518.3784123653663,275.07495197212813
2750.0,8001.877150133755,803.6524294625582,156.4794859170966
2752.0,4477.958397451819,942.8246138219586,22.80427178207193
2754.0,1845.510323265057,663.3240689600487,101.93761742019798
2756.0,1070.9317160836981,738.4575974904877,369.77333757626263
2758.0,1901.826058493518,433.94895843801083,352.04298171296216
2760.0,2859.6998145178663,3013.24486802367,389.37413679257287
2762.0,4618.540541779057,3377.917691089881,133.41817033975042
2764.0,3071.0826408640705,1191.675508897078,197.86896201340898
2766.0,2933.039768618215,269.1789889216038,156.87462657432016
2768.0,783.4495921529743,939.1857842711066,335.3567720903301
2770.0,2190.7039130911103,361.90996633200314,137.8438503884131
2772.0,1014.4724759569259,673.8053864768276,514.953211439791
2774.0,3455.2164779759883,1445.5325481878526,902.2439218000643
2776.0,11747.303632567748,1582.7637387321945,769.6366018351509
2778.0,27581.75675394625,878.194137293927,884.6385300197209
2780.0,14305.464621249916,2304.534954056133,476.20535809010835
2782.0,2005.7169422593595,2201.935839307105,393.7404570263255
2784.0,3580.1148611477515,889.3783348594399,262.24370744309977
2786.0,3878.1522220769516,1676.008467352197,177.20204670236615
2788.0,3041.0471564756153,962.0516515285675,494.7325425374057
2790.0,3694.3327653488877,821.3084536129372,578.1841804574009
2792.0,955.9763331511512,1021.2705593183642,570.2509849121845
2794.0,204.56048983120345,958.7721295560356,368.3651321392824
2796.0,3386.3430514745814,2391.4066010605275,9.573527789531614
2798.0,498.0623292650393,4157.535264914795,126.47493476237392
2800.0,3275.836533610988,1726.7159243530034,378.03369029986453
2802.0,1736.2862819363872,379.76194521289847,300.56176440193616
2804.0,1473.4941407967722,121.68937170621665,77.97046898968422
2806.0,8917.836761488265,634.0584048062515,373.9736523030837
2808.0,11646.797002966252,1103.8067425122601,501.9352146350626
2810.0,3422.135414639716,5508.050730071216,189.8751108461716
2812.0,7008.8603564287105,4694.047721444259,615.981197144365
2814.0,1491.3197251494098,1154.1990879758323,238.18178982967117
2816.0,1614.5068483505265,1174.0518492842996,119.22453497734594
2818.0,3545.9222261686477,1260.8136802827069,113.85083203052734
2820.0,8264.417006249112,999.549470510158,118.49689036116048
2822.0,10266.906339345045,1427.4579751640981,54.47617285944878
2824.0,4117.083414923464,2049.7519548282753,224.0061492730342
2826.0,2383.883615877963,1084.212733731593,91.05546198756436
2828.0,5637.998095919268,284.5592207262199,105.86997564156377
2830.0,646.5490626416422,1500.9961423922682,167.98374803933032
2832.0,6279.248949538709,986.3981581423394,101.99072321808829
2834.0,2407.3987012582675,2320.136390541333,198.8520428345938
2836.0,2707.458908133134,2099.8650655511387,379.6629283221192
2838.0,8666.541306136607,1476.42872153704,167.908276603494
2840.0,10949.35275612799,1171.7573674484258,185.46671787992798
2842.0,13801.875469223853,884.7087759811499,320.43748727767735
2844.0,25550.450076664452,844.4806550207516,380.428978242185
2846.0,19520.859673057766,5829.056296324263,191.5548411677988
2848.0,6628.545213698395,6321.35467226915,472.9006300712318
